EventType,EventDate,City,State,Country,HasSafetyRec,ReportType,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,X,Year,Month,Day,Hour,CauseCategory
ACC,2019-10-13T17:00:00Z,Susanville,California,United States,FALSE,DirectorBrief,Minor,0,0,1,40.55611,-120.83916,Hiller,UH 12E,HELI,NA,FALSE,1,AAPL,137,Substantial,VMC,NA,Completed,NA,2019,October,13,0,Mechanical Failure
ACC,2019-10-13T14:30:00Z,Goddard,Kansas,United States,FALSE,DirectorBrief,None,0,0,0,37.692501,-97.543609,Taylorcraft,BC12,AIR,SN64,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,13,0,Pilot Error
ACC,2019-10-13T12:15:00Z,Springtown,Texas,United States,FALSE,DirectorBrief,Minor,0,0,1,32.986667,-97.61972,Piper,PA-28R-200,AIR,61TE,FALSE,1,POSI,91,Substantial,VMC,U.S. Aviation Academy,Completed,NA,2019,October,13,0,Mechanical Failure
ACC,2019-10-12T21:05:00Z,Key West,Florida,United States,FALSE,DirectorBrief,Serious,0,1,0,24.55611,-81.760002,Cessna,172,AIR,EYW,FALSE,1,PERS,91,None,VMC,Paragon Flight Training Co,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-12T17:45:00Z,Moose Pass,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,60.516666,-149.5,Piper,PA18,AIR,PVT,FALSE,1,UNK,91,Substantial,VMC,NA,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-12T16:20:00Z,Palmer,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.450279,-148.683334,Cessna,172,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-12T15:30:00Z,Montgomery,Texas,United States,FALSE,DirectorBrief,Serious,0,1,1,30.336666,-95.679443,AutoGyro GmbH,MTO Sport,GYRO,NA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-12T14:30:00Z,Greenville,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33.067779,-96.065277,Cessna,180,AIR,GVT,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-12T14:18:00Z,Henrys Lake,Idaho,United States,FALSE,DirectorBrief,None,0,0,0,44.67361,-111.424446,Champion,8GCBC,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,Ralph R Pocock Farms Inc,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-12T09:45:00Z,Lusby,Maryland,United States,FALSE,DirectorBrief,Minor,0,0,2,38.36111,-76.405281,"LLEWELLYN, WARWINC W",Vans RV-4,AIR,MD50,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,12,0,Pilot Error
ACC,2019-10-11T19:04:00Z,Cedartown,Georgia,United States,FALSE,DirectorBrief,None,0,0,0,34.018611,-85.146385,"WINGTIP TO WINGTIP LLC, De Havilland","PANZL S-330, DHC 6 TWIN OTTER","AIR,AIR",4A4,"FALSE,FALSE","1,2","PERS,SKYD","91,091","Substantial,Substantial",VMC,",Sdp Llc",Completed,NA,2019,October,11,0,Pilot Error
ACC,2019-10-11T16:51:00Z,Coeur d'Alene,Idaho,United States,FALSE,DirectorBrief,Serious,0,1,0,47.769165,-116.818611,ANTARES,MA33,WSFT,COE,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,11,0,Pilot Error
ACC,2019-10-11T15:30:00Z,Langley,Washington,United States,FALSE,DirectorBrief,Serious,0,1,0,48.017501,-122.437774,FOXWORTHY RICK A,SONEX,AIR,W10,TRUE,1,FLTS,91,Substantial,VMC,NA,Completed,NA,2019,October,11,0,Pilot Error
ACC,2019-10-11T13:21:00Z,Willacoochee,Georgia,United States,FALSE,DirectorBrief,Minor,0,0,1,31.398889,-83.001388,Ayres,S2R,AIR,NA,FALSE,1,AAPL,137,Substantial,VMC,Souther Crop Spraying Inc,Completed,NA,2019,October,11,0,Pilot Error
ACC,2019-10-11T12:20:00Z,Gastonia,North Carolina,United States,FALSE,DirectorBrief,Minor,0,0,1,35.201946,-81.150276,ZENITH,ZENITH 601XLB,AIR,AKH,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,11,0,Pilot Error
ACC,2019-10-10T17:45:00Z,Big Flats,New York,United States,FALSE,DirectorBrief,None,0,0,0,42.117221,-76.918334,Piper,PA18,AIR,NA,FALSE,1,FERY,91,Substantial,VMC,Harris Hill Soaring Corp,Completed,NA,2019,October,10,0,Pilot Error
ACC,2019-10-10T16:00:00Z,Dayton,Ohio,United States,FALSE,DirectorBrief,None,0,0,0,39.58889,-84.224723,Piper,PA28,AIR,MGY,FALSE,1,INST,91,Substantial,VMC,Aviation Sales Inc,Completed,NA,2019,October,10,0,Pilot Error
ACC,2019-10-10T08:45:00Z,Waynesburg,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,39.901111,-80.130554,Aeronca,7AC,AIR,WAY,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2019,October,10,0,Pilot Error
ACC,2019-10-09T22:35:00Z,Aberdeen,South Dakota,United States,FALSE,DirectorBrief,Fatal,1,0,0,45.561668,-98.460281,Cessna,172,AIR,ABR,FALSE,1,PERS,91,Destroyed,IMC,NA,Completed,NA,2019,October,9,0,Pilot Error
ACC,2019-10-09T15:30:00Z,Somerville,Tennessee,United States,FALSE,DirectorBrief,None,0,0,0,35.196666,-89.396385,Beech,19,AIR,FYE,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,9,0,Pilot Error
ACC,2019-10-08T14:45:00Z,Waukesha,Wisconsin,United States,FALSE,DirectorBrief,None,0,0,0,43.032775,-88.234725,Beech,36,AIR,UES,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,8,0,Mechanical Failure
ACC,2019-10-08T12:29:00Z,Camarillo,California,United States,FALSE,DirectorBrief,Fatal,1,0,0,34.213611,-119.09444,Bede,BD5,AIR,CMA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,8,0,Mechanical Failure
ACC,2019-10-07T23:05:00Z,Fort Myers,Florida,United States,FALSE,DirectorBrief,None,0,0,0,26.533611,-81.759162,Raytheon,HAWKER,AIR,RSW,FALSE,2,NA,135,Substantial,VMC,Delta Private Jets,Completed,NA,2019,October,7,0,Mechanical Failure
ACC,2019-10-07T19:30:00Z,Fallon,Nevada,United States,FALSE,DirectorBrief,None,0,0,0,39.499168,-118.748886,Cessna,150,AIR,FLX,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,7,0,Pilot Error
ACC,2019-10-07T14:10:00Z,Kodiak,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,56.93861,-154.182495,De Havilland,BEAVER DHC 2,AIR,NA,FALSE,1,POSI,91,Substantial,VMC,Andrew Airways Inc,Completed,NA,2019,October,7,0,Pilot Error
ACC,2019-10-07T09:00:00Z,Rio Rancho,New Mexico,United States,FALSE,DirectorBrief,Minor,0,0,2,35.241664,-106.767776,Aerostar International,RX 7,BALL,NA,FALSE,NA,ASHO,91,Destroyed,VMC,NA,Completed,NA,2019,October,7,0,Pilot Error
ACC,2019-10-07T08:30:00Z,Charleston,South Carolina,United States,FALSE,DirectorBrief,None,0,0,0,32.89864,-80.04053,HONDA AIRCRAFT,HA-420,AIR,CHS,FALSE,2,EXEC,91,Substantial,IMC,Pro by Air,Completed,NA,2019,October,7,0,Mechanical Failure
ACC,2019-10-06T13:00:00Z,Marana,Arizona,United States,FALSE,DirectorBrief,Minor,0,0,1,32.43,-111.38999,Glaser Dirks,DG500,GLI,AZ67,FALSE,NA,PERS,91,Substantial,VMC,Tucson Soaring Club Inc.,Completed,NA,2019,October,6,0,Pilot Error
ACC,2019-10-06T08:49:00Z,Bixby,Missouri,United States,FALSE,DirectorBrief,Fatal,1,0,0,37.361389,-91.066947,Lancair,Legacy,AIR,NA,TRUE,1,PERS,91,Substantial,IMC,NA,Completed,NA,2019,October,6,0,Pilot Error
ACC,2019-10-06T08:35:00Z,Ranger,Texas,United States,FALSE,DirectorBrief,None,0,0,0,32.447498,-98.682777,BEECH,B36,AIR,F23,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,6,0,Runway/Takeoff Issues
ACC,2019-10-05T16:37:00Z,Kokomo,Indiana,United States,FALSE,DirectorBrief,Fatal,1,0,0,40.474998,-86.063331,Piper,AEROSTAR 602P,AIR,OKK,FALSE,2,BUS,91,Destroyed,VMC,Pilot,Completed,NA,2019,October,5,0,Pilot Error
ACC,2019-10-05T16:09:00Z,Pembroke Pines,Florida,United States,FALSE,DirectorBrief,Serious,0,2,0,25.999444,-80.46833,Champion,7ECA,AIR,NA,FALSE,1,INST,91,Substantial,VMC,N3542w,Completed,NA,2019,October,5,0,Pilot Error
ACC,2019-10-05T11:40:00Z,Moore,Utah,United States,FALSE,DirectorBrief,Fatal,1,0,0,38.953887,-110.99639,Buckeye,BREEZE,PPAR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,5,0,Pilot Error
ACC,2019-10-05T10:30:00Z,Garden Ridge,Texas,United States,FALSE,DirectorBrief,None,0,0,0,29.621944,-98.277221,Zenair,ZENITH CH 701,AIR,TS67,TRUE,NA,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,5,0,Mechanical Failure
ACC,2019-10-05T10:00:00Z,Dublin,Texas,United States,FALSE,DirectorBrief,None,0,0,0,32.068332,-98.325279,Pavel Vagner,TANGO,GYRO,9F0,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,5,0,Pilot Error
ACC,2019-10-05T09:15:00Z,Triangle,Idaho,United States,FALSE,DirectorBrief,None,0,0,0,42.750278,-116.67472,Reed Mike,SMITHS SUPER CUB,AIR,2ID3,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,5,0,Pilot Error
ACC,2019-10-04T20:33:00Z,Asheboro,North Carolina,United States,FALSE,DirectorBrief,Fatal,2,0,0,35.615276,-79.882225,PIPER,PA28,AIR,HBI,FALSE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,October,4,0,Pilot Error
ACC,2019-10-04T19:30:00Z,Kaplan,Louisiana,United States,FALSE,DirectorBrief,Minor,0,0,1,29.937221,-92.319725,Cessna,172,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,4,0,Pilot Error
ACC,2019-10-04T17:13:00Z,Harrisburg,Pennsylvania,United States,FALSE,DirectorBrief,Minor,0,0,2,40.176109,-76.726943,Piper,PA46,AIR,MDT,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,4,0,Mechanical Failure
ACC,2019-10-04T12:00:00Z,Lake Elsinore,California,United States,FALSE,DirectorBrief,None,0,0,0,33.630001,-117.301666,Vans,RV9,AIR,CA89,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,4,0,Pilot Error
ACC,2019-10-03T15:03:00Z,Fort Meade,Florida,United States,FALSE,DirectorBrief,None,0,0,0,27.702222,-81.76889,Bell,OH 58A,HELI,NA,FALSE,1,PUBL,PUBU,Substantial,VMC,NA,Completed,NA,2019,October,3,0,Pilot Error
ACC,2019-10-03T11:15:00Z,Fort Meade,Florida,United States,FALSE,DirectorBrief,None,0,0,0,27.701665,-81.786109,SILVERLIGHT AVIATION LLC,AR-1,GYRO,NA,TRUE,1,INST,91,Substantial,VMC,NA,Completed,NA,2019,October,3,0,Pilot Error
ACC,2019-10-03T08:58:00Z,Lansing,Michigan,United States,FALSE,DirectorBrief,Fatal,5,1,0,42.780277,-84.606109,Socata,TBM 700,AIR,LAN,FALSE,1,BUS,91,Substantial,IMC,N700AQ LLC,Completed,NA,2019,October,3,0,Pilot Error
ACC,2019-10-02T13:45:00Z,Carlsbad,California,United States,FALSE,DirectorBrief,None,0,0,0,33.128334,-117.279998,ROBINSON,R44,HELI,CRQ,FALSE,1,INST,91,Substantial,VMC,CIVIC HELICOPTER CO,Completed,NA,2019,October,2,0,Pilot Error
ACC,2019-10-02T09:53:00Z,Windsor Locks,Connecticut,United States,FALSE,BoardBrief,Fatal,7,5,2,41.931667,-72.692222,Boeing,B17,AIR,BDL,FALSE,4,OWRK,91,Destroyed,VMC,Collings Foundation,Completed,NA,2019,October,2,0,Pilot Error
ACC,2019-10-01T12:00:00Z,Grove City,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,41.14611,-80.168052,Beech,55,AIR,29D,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2019,October,1,0,Pilot Error
ACC,2019-10-01T10:55:00Z,Longs,South Carolina,United States,FALSE,DirectorBrief,None,0,0,0,33.929721,-78.735557,Taylorcraft,BC12,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,N95131 Aviation Llc,Completed,NA,2019,October,1,0,Pilot Error
ACC,2019-09-29T16:00:00Z,Deland,Florida,United States,FALSE,DirectorBrief,Fatal,3,0,0,29.024444,-81.344169,Cessna,421,AIR,DED,FALSE,2,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,29,0,Pilot Error
ACC,2019-09-28T19:30:00Z,Bloomsburg,Pennsylvania,United States,FALSE,DirectorBrief,Serious,0,1,2,40.992221,-76.46833,Enstrom,F28,HELI,NA,FALSE,1,AOBV,91,Substantial,VMC,J&J Shop Heliair LLC.,Completed,NA,2019,September,28,0,Pilot Error
ACC,2019-09-28T19:09:00Z,Dalton,Georgia,United States,FALSE,DirectorBrief,Fatal,1,0,0,34.883335,-84.888885,SOLO WINGS,WINDLASS,WSFT,GA72,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,28,0,Pilot Error
ACC,2019-09-28T11:30:00Z,Morrisville,Vermont,United States,FALSE,DirectorBrief,None,0,0,0,44.534442,-72.613891,Pitts,S2,AIR,MVL,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,28,0,Pilot Error
ACC,2019-09-28T10:35:00Z,Sanford,Maine,United States,FALSE,DirectorBrief,Serious,0,1,0,43.39389,-70.708053,Robinson,R44,HELI,SFM,FALSE,1,INST,91,Substantial,VMC,York County Helicopters,Completed,NA,2019,September,28,0,Pilot Error
ACC,2019-09-27T19:45:00Z,Modesto,California,United States,FALSE,DirectorBrief,None,0,0,0,37.625831,-120.954444,Piper,PA28,AIR,NA,FALSE,NA,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,27,0,Mechanical Failure
ACC,2019-09-27T17:22:00Z,Mesa,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,33.460834,-111.728332,Diamond,DA 40,AIR,FFZ,FALSE,1,INST,91,Substantial,VMC,Cae Oxford Aviation Academy Phoenix Inc,Completed,NA,2019,September,27,0,Pilot Error
ACC,2019-09-27T13:30:00Z,Williams,California,United States,FALSE,DirectorBrief,None,0,0,0,39.094722,-122.097778,Piper,PA 12,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,27,0,Pilot Error
ACC,2019-09-27T10:45:00Z,Columbus,Mississippi,United States,FALSE,DirectorBrief,Serious,0,1,0,33.443332,-88.508888,Air Tractor,AT802,AIR,NA,FALSE,NA,AAPL,137,Substantial,VMC,Brignac Flying Service Llc,Completed,NA,2019,September,27,0,Mechanical Failure
ACC,2019-09-27T09:30:00Z,Pollock,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,31.479444,-92.461112,Piper,PA 22,AIR,L66,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,27,0,Pilot Error
ACC,2019-09-26T18:11:00Z,Cowles,New Mexico,United States,FALSE,DirectorBrief,Fatal,2,0,0,35.90972,-105.5644,American Aviation,AA5,AIR,NA,FALSE,1,PERS,91,Destroyed,VMC,Western Air Flight Academy,Completed,NA,2019,September,26,0,Pilot Error
ACC,2019-09-26T14:50:00Z,Lander,Wyoming,United States,FALSE,DirectorBrief,Minor,0,0,2,42.815277,-108.728614,Piper,J3C,AIR,LND,FALSE,1,PERS,91,Substantial,VMC,Lander Skymaster Llc,Completed,NA,2019,September,26,0,Pilot Error
ACC,2019-09-25T19:00:00Z,Tyonek,Alaska,United States,FALSE,DirectorBrief,Serious,0,1,1,60.978889,-151.89222,Stinson,108,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,25,0,Pilot Error
ACC,2019-09-25T17:20:00Z,Lexington,Nebraska,United States,FALSE,DirectorBrief,Serious,0,1,1,40.786388,-99.778335,Cirrus,SR22,AIR,LXN,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2019,September,25,0,Pilot Error
ACC,2019-09-25T17:10:00Z,Lafayette,Indiana,United States,FALSE,DirectorBrief,None,0,0,0,40.412223,-86.936943,Cessna,152,AIR,LAF,FALSE,1,INST,91,Substantial,VMC,Purdue Aviation Llc,Completed,NA,2019,September,25,0,Pilot Error
ACC,2019-09-25T13:35:00Z,Bolivar,Missouri,United States,FALSE,DirectorBrief,None,0,0,0,37.596111,-93.348052,Lancair,LANCAIR 320,AIR,M17,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,25,0,Mechanical Failure
ACC,2019-09-25T10:15:00Z,St. Augustine,Florida,United States,FALSE,DirectorBrief,None,0,0,0,29.959167,-81.339721,Cessna,172,AIR,SGJ,FALSE,1,INST,91,Substantial,VMC,Valdosta Flying Service Inc,Completed,NA,2019,September,25,0,Pilot Error
ACC,2019-09-25T07:15:00Z,Lubbock,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33.663612,-101.820556,Beech,36,AIR,LBB,FALSE,1,PERS,91,Substantial,Unknown,We Gone Llc,Completed,NA,2019,September,25,0,Pilot Error
ACC,2019-09-24T16:15:00Z,ELIZABETHTOWN,North Carolina,United States,FALSE,DirectorBrief,Serious,0,1,0,34.601112,-78.578887,Cessna,182,AIR,EYF,FALSE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,24,0,Pilot Error
ACC,2019-09-24T12:05:00Z,Manville,New Jersey,United States,FALSE,DirectorBrief,None,0,0,0,40.528888,-74.589996,Cessna,172,AIR,47N,FALSE,1,INST,91,Substantial,VMC,Rtd Aviation Llc,Completed,NA,2019,September,24,0,Mechanical Failure
ACC,2019-09-24T10:02:00Z,St. Augustine,Florida,United States,FALSE,DirectorBrief,Serious,0,2,0,29.959167,-81.339721,Cessna,337,AIR,SGJ,FALSE,2,FLTS,91,Substantial,VMC,NA,Completed,NA,2019,September,24,0,Pilot Error
ACC,2019-09-23T20:45:00Z,Prairie Grove,Arkansas,United States,FALSE,DirectorBrief,Fatal,1,0,0,35.787498,-94.355003,Cessna,150,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-23T17:54:00Z,Gresham,Oregon,United States,FALSE,DirectorBrief,Serious,0,2,0,45.470001,-122.470001,Beech,35,AIR,NA,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2019,September,23,0,Mechanical Failure
ACC,2019-09-23T14:20:00Z,Boulder,Colorado,United States,FALSE,DirectorBrief,None,0,0,0,40.039443,-105.226112,Piper,PA18,AIR,BDU,FALSE,1,PERS,91,Substantial,VMC,Soaring Society Of Boulder Inc,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-23T11:57:00Z,Lakeland,Florida,United States,FALSE,DirectorBrief,Serious,0,1,0,27.931388,-82.043334,Vans,RV 6,AIR,X49,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-23T11:00:00Z,Kershaw,South Carolina,United States,FALSE,DirectorBrief,None,0,0,0,34.496112,-80.531944,GEORGE W. FELIX,MOSQUITO,HELI,NA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-23T09:20:00Z,Plant City,Florida,United States,FALSE,DirectorBrief,None,0,0,0,28.000278,-82.16333,Cessna,172,AIR,PCM,FALSE,1,INST,91,Substantial,VMC,Bartow Municipal Airport Development Aut,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-23T09:00:00Z,Skwentna,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.769165,-151.584442,Piper,PA18,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,Northland Hangars Llc,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-23T08:30:00Z,Rose Hill,Kansas,United States,FALSE,DirectorBrief,None,0,0,0,37.564723,-97.17472,THOMAS LEE,Nieuport 11,AIR,K50,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,23,0,Pilot Error
ACC,2019-09-22T16:30:00Z,Beluga,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,69.219818,-146.790786,Piper,PA 18,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,22,0,Pilot Error
ACC,2019-09-22T14:50:00Z,Mountain Village,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.934722,-163.664169,De Havilland,BEAVER DHC 2,AIR,NA,FALSE,1,NA,135,Substantial,VMC,NA,Completed,NA,2019,September,22,0,Pilot Error
ACC,2019-09-21T18:25:00Z,Conroe,Texas,United States,FALSE,DirectorBrief,Fatal,2,0,0,30.344722,-95.405281,Cessna,A185,AIR,CXO,FALSE,NA,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,21,0,Pilot Error
ACC,2019-09-20T19:50:00Z,Lancaster,Texas,United States,FALSE,DirectorBrief,None,0,0,0,32.577499,-96.717498,Vans,VANS RV-10,AIR,LNC,TRUE,NA,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,20,0,Mechanical Failure
ACC,2019-09-20T19:30:00Z,Fort Wayne,Indiana,United States,FALSE,DirectorBrief,None,0,0,0,41.143333,-85.152778,Diamond,DA20,AIR,SMD,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,20,0,Pilot Error
ACC,2019-09-20T14:45:00Z,Kotzebue,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,66.884719,-162.598052,De Havilland,BEAVER DHC 2 MK.1,AIR,OTZ,FALSE,1,OWRK,91,Substantial,VMC,Arctic Air LLC,Completed,NA,2019,September,20,0,Pilot Error
ACC,2019-09-20T13:30:00Z,Sedona,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,34.848609,-111.78833,Piper,PA60,AIR,SEZ,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,20,0,Pilot Error
ACC,2019-09-20T12:30:00Z,Pepperell,Massachusetts,United States,FALSE,DirectorBrief,None,0,0,0,42.696945,-71.548889,Cessna,208,AIR,26MA,FALSE,1,SKYD,91,Substantial,VMC,NA,Completed,NA,2019,September,20,0,Pilot Error
ACC,2019-09-19T12:02:00Z,Torrance,California,United States,FALSE,DirectorBrief,Fatal,1,1,0,33.803333,-118.339721,Cessna,177,AIR,TOA,FALSE,1,OWRK,91,Destroyed,VMC,NA,Completed,NA,2019,September,19,0,Pilot Error
ACC,2019-09-19T10:20:00Z,Nixon,Nevada,United States,FALSE,DirectorBrief,Fatal,2,0,0,39.824627,-119.35411,Cessna,182,AIR,NA,FALSE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,19,0,Pilot Error
ACC,2019-09-18T19:30:00Z,Duncan,Oklahoma,United States,FALSE,DirectorBrief,None,0,0,0,34.471389,-97.959724,Best Off,SKYRANGER,AIR,DUC,TRUE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,18,0,Mechanical Failure
ACC,2019-09-18T17:55:00Z,De Soto,Mississippi,United States,FALSE,DirectorBrief,Minor,0,0,2,32.005554,-88.612777,Vans,RV 4,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,18,0,Mechanical Failure
ACC,2019-09-18T11:18:00Z,Denton,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33.2075,-97.197776,Cessna,152,AIR,DTO,FALSE,1,INST,91,Substantial,VMC,Us Aviation Group Llc,Completed,NA,2019,September,18,0,Pilot Error
ACC,2019-09-18T07:31:00Z,London,Ohio,United States,FALSE,DirectorBrief,Fatal,1,0,0,39.93222,-83.470558,Beech,V35,AIR,UYF,FALSE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,18,0,Pilot Error
ACC,2019-09-17T18:00:00Z,Fort Meade,Maryland,United States,FALSE,DirectorBrief,Minor,0,0,1,39.083889,-76.762222,Socata,TB9,AIR,FME,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2019,September,17,0,Mechanical Failure
ACC,2019-09-17T15:45:00Z,New Meadows,Idaho,United States,FALSE,DirectorBrief,None,0,0,0,44.978054,-116.283889,Piper,PA18,AIR,1U4,FALSE,1,INST,91,Substantial,VMC,Mountain Aviation Corp,Completed,NA,2019,September,17,0,Pilot Error
ACC,2019-09-17T12:30:00Z,Sardis,Georgia,United States,FALSE,DirectorBrief,Serious,0,1,0,33.028057,-81.78778,Robinson,R44,HELI,NA,FALSE,1,AAPL,137,Substantial,VMC,Rowland Air Chem Llc,Completed,NA,2019,September,17,0,Mechanical Failure
ACC,2019-09-17T12:18:00Z,Stroudsburg,Pennsylvania,United States,FALSE,DirectorBrief,Fatal,2,0,0,40.569999,-75.18,Vans,RV 8,AIR,50PA,TRUE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2019,September,17,0,Pilot Error
ACC,2019-09-17T10:30:00Z,Naples,Florida,United States,FALSE,DirectorBrief,None,0,0,0,26.149999,-81.77861,Cessna,152,AIR,APF,FALSE,1,INST,91,Substantial,VMC,Florida Flight Training Center,Completed,NA,2019,September,17,0,Pilot Error
ACC,2019-09-17T10:00:00Z,Palmer,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.355278,-148.409439,Maule,M 6-235,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,17,0,Pilot Error
ACC,2019-09-16T13:40:00Z,Owasso,Oklahoma,United States,FALSE,DirectorBrief,None,0,0,0,36.266666,-95.783607,Piper,PA32R,AIR,O38,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,16,0,Pilot Error
ACC,2019-09-16T10:15:00Z,Reno,Nevada,United States,FALSE,DirectorBrief,None,0,0,0,39.668056,-119.876388,Pzl Okecie,PZL104,AIR,RTS,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,16,0,Pilot Error
ACC,2019-09-15T16:50:00Z,Norfolk,Virginia,United States,FALSE,DirectorBrief,Minor,0,0,1,36.665554,-76.320556,DIAMOND,DA40,AIR,CPK,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,15,0,Mechanical Failure
ACC,2019-09-15T12:45:00Z,Toklat,Alaska,United States,FALSE,DirectorBrief,Serious,0,1,0,64.527778,-150.423339,CESSNA,175,AIR,NA,FALSE,1,PERS,91,Substantial,Unknown,NA,Completed,NA,2019,September,15,0,Pilot Error
ACC,2019-09-15T12:15:00Z,Healy,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,63.95111,-144.671661,Piper,PA 12,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2019,September,15,0,Pilot Error
